id,uf,idade,sexo,cor_raca,escolaridade,contra_aborto,votou_bolsonato_1t_2018
R_3JsceQIxrDUQSvt,SC,35 a 44 anos,Mulher,Branca,Superior,0,0
R_240EtnMRqLNZDPu,PB,35 a 44 anos,Mulher,Branca,Superior,1,1
R_1HjntdQ066FARQQ,RS,35 a 44 anos,Mulher,Branca,Médio,1,0
R_SNqxi5Omz0m0HU5,DF,25 a 34 anos,Mulher,Parda,Médio,0,1
R_RRMvzu2Fj2f7AWd,PB,45 a 59 anos,Mulher,Parda,Médio,0,0
R_31vd4yrUh6l3mWn,PR,35 a 44 anos,Mulher,Branca,Médio,1,1
R_26bzTb7AptWIAX5,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_1Iu5d8B38TiDPX8,SC,25 a 34 anos,Homem,Parda,Superior,0,1
R_z6XVBUiDjYPWHn3,BA,25 a 34 anos,Mulher,Preta,Superior,0,0
R_ZFbHymD2XOxLxIt,BA,35 a 44 anos,Mulher,Parda,Médio,0,0
R_3PG3ozc9HQHWRVq,DF,25 a 34 anos,Mulher,Preta,Superior,0,1
R_6u3YEccDQdKacnL,RJ,35 a 44 anos,Homem,Branca,Médio,0,0
R_zSSgzJF9tWfmQjT,RJ,45 a 59 anos,Mulher,Parda,Superior,0,1
R_3HRAdcNoJahKaxX,SP,45 a 59 anos,Mulher,Preta,Médio,1,0
R_31H12IZoPHRLlOn,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_2agJftolf0eFwBm,RS,35 a 44 anos,Mulher,Branca,Médio,0,0
R_3svIwAbFmU5cYXx,SP,45 a 59 anos,Homem,Branca,Fundamental,0,1
R_yz5Gc3BlWrzqPDz,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_325uYZN1i2VGiE9,CE,35 a 44 anos,Homem,Parda,Superior,0,0
R_2pQR4NiONYxAM3h,SP,45 a 59 anos,Homem,Branca,Superior,0,1
R_2V7OBeYzi2TyGgf,BA,45 a 59 anos,Mulher,Parda,Superior,0,1
R_1LFMBrZehdy85vc,RJ,45 a 59 anos,Homem,Branca,Superior,1,1
R_3fJCG0MjbZ4nbbZ,SP,45 a 59 anos,Mulher,Branca,Médio,0,0
R_1BSnM3skgoeXNmr,SP,25 a 34 anos,Mulher,Branca,Superior,0,0
R_UfrI7KpTEXfo7kt,SP,35 a 44 anos,Homem,Branca,Fundamental,1,0
R_2dYlaaAiiTk4G2K,SP,35 a 44 anos,Mulher,Branca,Superior,1,1
R_ZwYxBUhtPELVN0R,MT,35 a 44 anos,Mulher,Parda,Médio,1,1
R_2BfwrZZKuKBpLAR,SP,35 a 44 anos,Mulher,Parda,Fundamental,1,1
R_22ugut7AkFEGLcb,SC,45 a 59 anos,Mulher,Branca,Superior,1,0
R_AzVJwXbQHhdhj8Z,RO,45 a 59 anos,Homem,Parda,Superior,1,0
R_2zirdvAQm0CxIEQ,SP,45 a 59 anos,Mulher,Branca,Médio,1,1
R_3oFv3T0QO0oszlC,SP,25 a 34 anos,Mulher,Branca,Superior,1,0
R_1otcMRekWNdGpov,MS,25 a 34 anos,Homem,Parda,Superior,0,0
R_21nP84F6XcdK4bH,SP,45 a 59 anos,Mulher,Branca,Médio,0,1
R_OKdnG68882MHI5j,PR,45 a 59 anos,Mulher,Branca,Médio,0,1
R_27wHiTakjmef01h,MA,35 a 44 anos,Homem,Branca,Médio,1,1
R_2DZG67tx9d9w2Dh,SP,60 anos ou mais,Homem,Branca,Superior,0,0
R_cwq6YfzlMe5flTz,SP,35 a 44 anos,Homem,Branca,Médio,1,1
R_1HnSR9LCd3o4YuG,AM,25 a 34 anos,Mulher,Branca,Médio,1,1
R_1f0Zez3XP0S26mm,SP,45 a 59 anos,Mulher,Parda,Médio,1,0
R_UGvCP94arjILL45,SP,45 a 59 anos,Mulher,Branca,Médio,1,0
R_2dBbOf6Xwopn8Je,PE,35 a 44 anos,Homem,Parda,Médio,0,0
R_Zmn8rGjsc1cveuZ,RJ,60 anos ou mais,Mulher,Branca,Superior,0,0
R_302ikEsL831sQyx,AM,45 a 59 anos,Homem,Parda,Superior,0,0
R_bOvtPiPGqVIrhsd,AM,25 a 34 anos,Homem,Parda,Superior,0,0
R_AhTlU2c5VtoMfRL,SP,35 a 44 anos,Homem,Branca,Médio,1,1
R_3Rz6uRvyPCtLEWC,SP,35 a 44 anos,Homem,Outras,Médio,0,0
R_3CWn7eMgWsu1sze,SP,35 a 44 anos,Mulher,Branca,Médio,1,0
R_3KpwychtUvqQQCr,MS,25 a 34 anos,Mulher,Preta,Médio,1,0
R_23UfB7nwQ8yiLR0,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_27f0YtMtSUPZLet,RS,45 a 59 anos,Mulher,Branca,Médio,1,1
R_3mlavmo3ZMvRoTm,PE,25 a 34 anos,Mulher,Branca,Médio,1,0
R_2S67SuvgMxA3DTZ,RJ,25 a 34 anos,Mulher,Branca,Médio,0,0
R_sp26Fuuasn8VuRX,PR,35 a 44 anos,Mulher,Branca,Médio,1,0
R_21uCX0qtkQE0WRd,SP,25 a 34 anos,Homem,Branca,Superior,1,0
R_UMaDnBXbqii7o1r,PE,45 a 59 anos,Mulher,Branca,Médio,1,1
R_3CP0l3c7TBWJtq6,RJ,45 a 59 anos,Mulher,Branca,Médio,0,0
R_1r9tIoqIN9QYXLH,SP,35 a 44 anos,Mulher,Parda,Superior,1,1
R_1EYaZwENpCp615k,CE,25 a 34 anos,Homem,Parda,Superior,0,0
R_2R1UIIwV0AuDP5t,RS,25 a 34 anos,Homem,Branca,Superior,0,0
R_3t9wvlRlGMoGiRj,PR,18 a 24 anos,Mulher,Parda,Médio,1,1
R_3sihPPZA7TDlP0G,SP,35 a 44 anos,Homem,Outras,Fundamental,1,1
R_djwsc9R7rbuO4tr,RJ,45 a 59 anos,Homem,Branca,Superior,0,0
R_3F3SCPaMyJf1m9T,SC,45 a 59 anos,Mulher,Branca,Fundamental,1,0
R_1jI0LDOJr6IIH69,SP,45 a 59 anos,Mulher,Branca,Superior,0,1
R_1goaz6JgmdU6RFU,TO,25 a 34 anos,Mulher,Parda,Superior,1,0
R_2Y2Mjn1MhTFstcx,PA,25 a 34 anos,Homem,Parda,Médio,0,0
R_2SuyeWI2f2mXTyQ,MT,45 a 59 anos,Mulher,Parda,Superior,0,0
R_1n0jFyS6gUXQnJH,MT,45 a 59 anos,Mulher,Parda,Superior,0,1
R_1NeKeJAkkZtYE88,RS,45 a 59 anos,Mulher,Branca,Superior,1,1
R_1LGNs5mHaLa8E4r,RJ,35 a 44 anos,Homem,Branca,Superior,0,0
R_cCSHzc1yGcWcR9v,GO,45 a 59 anos,Homem,Parda,Médio,1,0
R_RIdFjEIdgRLYAoh,MG,18 a 24 anos,Mulher,Branca,Médio,1,0
R_AjmAuT2obgnTXsR,SP,25 a 34 anos,Homem,Outras,Superior,0,0
R_1Eb25GR6HjtH5SG,RJ,45 a 59 anos,Homem,Parda,Superior,1,0
R_yydeBLKKgv1q67T,SP,45 a 59 anos,Homem,Branca,Médio,0,0
R_1q1JBf9AOq2Vvgu,SP,25 a 34 anos,Mulher,Parda,Superior,1,0
R_1ootRZJE52mwz2l,PI,18 a 24 anos,Mulher,Parda,Fundamental,1,0
R_2ARTLuwlOS3OZKG,MG,45 a 59 anos,Mulher,Branca,Superior,0,0
R_1H8DpVQDjviFbcl,SP,45 a 59 anos,Mulher,Branca,Médio,0,0
R_2fJN3oD1S0mS5xe,RJ,35 a 44 anos,Homem,Parda,Médio,0,1
R_3HHpE2jgzpYetWS,SP,35 a 44 anos,Mulher,Parda,Superior,0,0
R_2fqvf7zjmV0m1zh,RS,25 a 34 anos,Mulher,Branca,Médio,1,0
R_1GKzXr6l8RCAMza,CE,25 a 34 anos,Homem,Preta,Superior,0,0
R_1gIUCj3IxaGm1Er,SP,25 a 34 anos,Mulher,Branca,Superior,0,0
R_reaMmaocufSmGuB,AP,25 a 34 anos,Homem,Preta,Superior,0,0
R_RgxZ71n5bZgntND,ES,45 a 59 anos,Homem,Outras,Superior,0,1
R_3MuoXb3ijRl7gcB,SP,25 a 34 anos,Mulher,Preta,Médio,0,0
R_296VHYA1zy7vg0V,MG,25 a 34 anos,Homem,Branca,Superior,1,1
R_0B45eObokqde0dr,SP,25 a 34 anos,Mulher,Branca,Médio,0,1
R_3OjN89zjMtEmkv3,SP,35 a 44 anos,Homem,Branca,Superior,0,0
R_29s4oeaTK8ScXHT,PE,35 a 44 anos,Mulher,Branca,Superior,0,0
R_1i8aJu68DiUuDqy,SC,35 a 44 anos,Homem,Branca,Superior,0,0
R_1JFLOMl2j5peP7y,BA,25 a 34 anos,Homem,Preta,Superior,0,0
R_2WAzIOl2QujzEGM,PB,25 a 34 anos,Homem,Branca,Superior,0,1
R_3po1VWBBxPqDntO,PR,45 a 59 anos,Homem,Branca,Fundamental,1,1
R_1rqsrKgkneI6Ykk,PR,45 a 59 anos,Homem,Branca,Médio,1,0
R_9YPT2Q81a1NLB9D,SP,35 a 44 anos,Mulher,Outras,Superior,0,0
R_1r93m6yu9xbHZwE,PR,35 a 44 anos,Homem,Parda,Superior,1,1
R_re9qFXNmabHTxMB,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_zfknfWhJd9bMTzX,SP,35 a 44 anos,Mulher,Branca,Superior,0,1
R_2diOCUWMb8gvYlP,CE,45 a 59 anos,Homem,Preta,Médio,0,0
R_2e2arsBZsmxCDZV,RS,45 a 59 anos,Homem,Branca,Médio,0,0
R_3ggpC4LS7WcXxPr,SP,35 a 44 anos,Homem,Branca,Superior,0,0
R_3IY8SBouWBIOVLe,MG,45 a 59 anos,Homem,Parda,Superior,0,1
R_26hTycMlOujfg1n,SP,45 a 59 anos,Mulher,Parda,Médio,0,0
R_54nqGs0ozc3ZsTn,SP,35 a 44 anos,Mulher,Parda,Superior,0,0
R_29j41yww6aWX1Hn,SC,45 a 59 anos,Homem,Branca,Superior,0,0
R_3iQJTaGluNxa0od,MG,25 a 34 anos,Mulher,Parda,Superior,1,1
R_298fsZRM4s6uq8p,SC,25 a 34 anos,Homem,Branca,Superior,0,0
R_1eK3Jl1g1ngokqE,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_1pmxqtSFbdfD1Bz,PA,25 a 34 anos,Mulher,Branca,Superior,1,0
R_1FkY9QUGv1C3DMv,SP,25 a 34 anos,Homem,Branca,Superior,0,0
R_2QrqRIAJwxbgICO,SP,35 a 44 anos,Mulher,Branca,Médio,1,1
R_Zs3fOKTAv6Txebn,AM,45 a 59 anos,Mulher,Parda,Superior,1,0
R_3hmcssFPcB8grpY,CE,60 anos ou mais,Mulher,Branca,Superior,0,0
R_cZN20wNnFXLDX5D,DF,45 a 59 anos,Homem,Parda,Superior,1,1
R_1jg2aOSfLd6lQ2I,AM,35 a 44 anos,Mulher,Parda,Superior,0,0
R_1Q9G7GzKcXNDzwA,AL,35 a 44 anos,Homem,Outras,Médio,0,0
R_3Q057LovK0JVirD,SC,60 anos ou mais,Mulher,Branca,Médio,0,1
R_3iKEw2UnKZbiwMv,SP,60 anos ou mais,Mulher,Branca,Médio,0,0
R_2xFbyu0SxYzz0MK,RJ,35 a 44 anos,Mulher,Parda,Médio,0,1
R_2S8JhjDDw5DGnYB,SP,25 a 34 anos,Mulher,Branca,Médio,0,0
R_OOOUzXemlVnDVFT,MT,35 a 44 anos,Homem,Parda,Médio,0,0
R_7R0jAo8FGIR7fzj,RS,35 a 44 anos,Mulher,Parda,Superior,0,0
R_so3TUB9Gv4nllVT,SP,35 a 44 anos,Homem,Branca,Superior,0,0
R_3ITa2XmD8sKTahn,PR,60 anos ou mais,Mulher,Branca,Superior,1,0
R_82pz0C0onFCklQl,RS,45 a 59 anos,Mulher,Outras,Superior,1,1
R_1C17zMvhPpSjFUn,PR,25 a 34 anos,Homem,Branca,Superior,0,0
R_3F3y1dF9JLtH0te,PA,45 a 59 anos,Mulher,Parda,Médio,1,0
R_2YR01l0Hs4mSGqj,CE,25 a 34 anos,Mulher,Parda,Superior,0,1
R_1HcTeWLFrJF1VQQ,RJ,45 a 59 anos,Mulher,Branca,Médio,0,0
R_22XKhTZ3gZKIQa2,SP,45 a 59 anos,Mulher,Branca,Fundamental,0,1
R_cO0aLifYRAjzdhT,SP,45 a 59 anos,Homem,Parda,Médio,0,1
R_PMxv1vWYNkAkes1,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_2Cp5hu7idbiL2f9,MG,35 a 44 anos,Homem,Branca,Médio,0,0
R_2ZWHyrzRgQmvEwg,RS,45 a 59 anos,Mulher,Branca,Médio,0,1
R_32XZhgTxvXb4KGo,SP,60 anos ou mais,Homem,Parda,Superior,0,1
R_ufgAkpxUn3EF72N,SP,45 a 59 anos,Homem,Branca,Fundamental,0,1
R_2cAyewvapGD4ShC,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_1kLKBYD7t9lwDop,GO,45 a 59 anos,Mulher,Parda,Fundamental,0,0
R_12EEJzfAoGWbkk3,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_p4dHxiizaMccibf,SP,35 a 44 anos,Homem,Parda,Médio,1,1
R_2zoT4bpJ1RCXphW,CE,35 a 44 anos,Mulher,Parda,Superior,0,0
R_1QlyBH3dw0qxSXG,PI,35 a 44 anos,Mulher,Parda,Médio,1,0
R_3EGaRmWcXhKjWym,SP,25 a 34 anos,Mulher,Branca,Médio,1,0
R_O3R0fHP9SgDw9Et,BA,25 a 34 anos,Homem,Parda,Médio,1,0
R_1d0uzDhdKkQMu5Q,PE,35 a 44 anos,Mulher,Branca,Médio,1,0
R_3m8iecwNGsfbNks,SP,25 a 34 anos,Homem,Parda,Médio,1,1
R_SW7sAezvISnRbI5,SC,45 a 59 anos,Homem,Branca,Médio,0,0
R_3MfVQqOfKKL4AHN,CE,35 a 44 anos,Mulher,Branca,Médio,0,0
R_UAysdt8oTxliq6B,SP,25 a 34 anos,Homem,Parda,Médio,1,0
R_2TC1o00tOngOU5W,RJ,45 a 59 anos,Mulher,Branca,Superior,0,1
R_2QlKiLCfz0pcASm,MS,25 a 34 anos,Homem,Branca,Médio,1,1
R_2RPrfT7RY4a7hGg,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_1rHO4Lf7Cw7wofI,SP,35 a 44 anos,Mulher,Branca,Médio,0,1
R_1JW9WjFWEaqhHgF,BA,35 a 44 anos,Homem,Parda,Médio,0,1
R_1n6kljCvSfRrBee,BA,45 a 59 anos,Mulher,Parda,Superior,0,0
R_2rJhaDHf0GKdsgP,RS,35 a 44 anos,Mulher,Parda,Superior,0,0
R_2Bzcy5DchhNaqBm,PE,45 a 59 anos,Homem,Parda,Médio,0,0
R_1jePA5pvqUDMe7L,MT,25 a 34 anos,Mulher,Parda,Superior,0,0
R_20UVZGlSDIa2cMM,SE,45 a 59 anos,Mulher,Branca,Superior,0,1
R_3CNPwxqsOwBeYk2,RS,35 a 44 anos,Mulher,Branca,Superior,0,0
R_2VEI2Xyb7Qbs4I3,RS,45 a 59 anos,Mulher,Branca,Médio,1,0
R_1oHd3zBjXl5CWTE,SP,45 a 59 anos,Mulher,Outras,Superior,0,1
R_264IaPHqhuU3UaU,SP,18 a 24 anos,Mulher,Preta,Médio,0,0
R_2E0kY7AR5MdcmmB,SP,45 a 59 anos,Mulher,Branca,Médio,0,1
R_1JRaVB0nL05KkLL,PI,35 a 44 anos,Homem,Parda,Fundamental,1,0
R_1kN8SfsFM2heHoF,AL,35 a 44 anos,Homem,Parda,Superior,1,0
R_3NNTMhOQZzZeUG8,RN,25 a 34 anos,Mulher,Preta,Fundamental,1,0
R_vcx5Wh09n3CYqiZ,SP,45 a 59 anos,Mulher,Branca,Superior,1,1
R_2ciomKATQyoZX0R,PE,45 a 59 anos,Homem,Branca,Superior,0,1
R_2WAaxHGCv1n0JlD,RS,25 a 34 anos,Homem,Branca,Superior,1,1
R_2Pj9U9glDvOrmqF,SP,25 a 34 anos,Mulher,Branca,Médio,1,0
R_2TF8UhiSi64hCSv,SP,45 a 59 anos,Mulher,Branca,Superior,1,0
R_6XPbv2cZjymH4u5,SP,45 a 59 anos,Mulher,Preta,Fundamental,0,0
R_1gpYS0ibmeAoKWX,RJ,35 a 44 anos,Homem,Parda,Médio,0,1
R_bfJ7UrcIjt7dCeZ,PE,45 a 59 anos,Mulher,Branca,Superior,0,0
R_PYekeRrQflOk4Mh,RJ,45 a 59 anos,Mulher,Parda,Médio,0,1
R_2YrKAhvLtG56I4s,PR,25 a 34 anos,Homem,Branca,Médio,0,0
R_3Q0jzC4Pe6f8pFy,MG,45 a 59 anos,Mulher,Parda,Superior,0,0
R_3QVjaJD7cW7EuEm,RJ,45 a 59 anos,Homem,Parda,Médio,0,0
R_1mCnmZ771aoLY4l,SP,25 a 34 anos,Mulher,Branca,Médio,0,0
R_rpDXSEjxD6gl5Pr,SC,25 a 34 anos,Homem,Branca,Superior,0,1
R_3MDs9ZxdH0gz0Rk,SC,35 a 44 anos,Mulher,Branca,Médio,1,0
R_3qsBXGHzccNuf0g,TO,35 a 44 anos,Mulher,Branca,Médio,1,0
R_eESGnOZooRf0kA9,SP,60 anos ou mais,Homem,Preta,Fundamental,1,0
R_3F2mshhsMxaVex3,SP,25 a 34 anos,Mulher,Branca,Superior,0,1
R_1OVrCQPHucGNU31,CE,45 a 59 anos,Homem,Preta,Médio,1,1
R_2EfOSZEociuiFYM,NA,45 a 59 anos,NA,Outras,Superior,1,0
R_3frtd3AJ2DxyxlC,PE,35 a 44 anos,Homem,Branca,Superior,1,0
R_337pQdDkV8GPco3,BA,25 a 34 anos,Mulher,Parda,Médio,0,0
R_WiCNt8KZrzVtGxP,SP,35 a 44 anos,Mulher,Branca,Médio,1,0
R_Q6ARadKTdveK8kp,RJ,60 anos ou mais,Mulher,Branca,Superior,1,1
R_1q572DkA4nKFG4B,GO,25 a 34 anos,Mulher,Branca,Médio,1,0
R_31Bkrn2HJMI8Jrf,PA,25 a 34 anos,Homem,Parda,Superior,1,1
R_1JWP2aO9Y33oTIm,RS,45 a 59 anos,Mulher,Branca,Superior,0,0
R_po88r8urzOQkVR7,SP,60 anos ou mais,Mulher,Preta,Superior,0,0
R_2Ug3GYjoOwURmzp,SP,25 a 34 anos,Mulher,Branca,Fundamental,1,0
R_3h6FcVEtnyrGICg,SP,60 anos ou mais,Mulher,Branca,Superior,0,0
R_2ctHu9yzkC3ukUp,ES,60 anos ou mais,Mulher,Parda,Superior,0,0
R_1feiqT3NdFDcV0Y,PE,25 a 34 anos,Mulher,Parda,Médio,1,0
R_3NHUsiJeeU1pe01,MG,45 a 59 anos,Homem,Branca,Médio,0,0
R_2qaDS8jnFrq3ZK9,SP,25 a 34 anos,Mulher,Parda,Médio,0,0
R_1SlsR9h6jg1exqN,RJ,45 a 59 anos,Mulher,Branca,Fundamental,1,0
R_40hcr8KCR7zDgQN,SP,35 a 44 anos,Mulher,Branca,Superior,0,1
R_1GV3qWvyiU5xsLt,MG,25 a 34 anos,Homem,Parda,Médio,0,0
R_2aIHkosAomMo15K,SP,45 a 59 anos,Homem,Parda,Superior,0,0
R_T6i4ihCF1R8C6EF,BA,45 a 59 anos,Homem,Outras,Fundamental,1,1
R_27m7JAoRexhXdvq,SP,25 a 34 anos,Homem,Parda,Médio,0,1
R_2Yh5k3APJI1kKh7,GO,35 a 44 anos,Mulher,Preta,Médio,0,1
R_3iqxLVJ4Bh9IfsN,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_27BvEULAZQVrFER,SP,60 anos ou mais,Homem,Branca,Médio,1,1
R_3dSY0TPHOdIKnYz,CE,45 a 59 anos,Mulher,Parda,Médio,1,0
R_1inj3STLdwffzwP,RN,45 a 59 anos,Homem,Parda,Médio,0,0
R_32JGIdlzgdwEhh7,RN,35 a 44 anos,Homem,Preta,Superior,0,0
R_2f3Xns0XsYioBWG,CE,45 a 59 anos,Mulher,Outras,Médio,1,1
R_OlMD3b5Yr4S56bD,MS,45 a 59 anos,Mulher,Parda,Médio,1,1
R_2CBRILd8zjEgNou,CE,25 a 34 anos,Mulher,Parda,Superior,0,0
R_3lMiD9LjtoWEdKl,PE,45 a 59 anos,Mulher,Branca,Superior,1,0
R_1jZCfADP6jXpf03,BA,45 a 59 anos,Homem,Branca,Médio,0,0
R_3RrnK3KwLc6x4lq,RJ,45 a 59 anos,Mulher,Preta,Médio,0,0
R_3HN5RLBYBWBAaYh,CE,25 a 34 anos,Homem,Parda,Superior,0,1
R_7a0zITkJBcduE2B,PA,35 a 44 anos,Homem,Parda,Médio,0,0
R_3f2oaGFCsGUeARH,SP,35 a 44 anos,Homem,Branca,Superior,1,1
R_12MEPIEe2T6ZgWW,SP,45 a 59 anos,Mulher,Branca,Superior,0,1
R_UioCn9M43dGarDj,SP,45 a 59 anos,Mulher,Parda,Superior,0,0
R_1H5W5b9uJH65It2,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_3KO52bRENcQFau6,RJ,45 a 59 anos,Mulher,Branca,Superior,0,0
R_eWjiVk2qnNozJzH,PB,35 a 44 anos,Homem,Branca,Superior,0,0
R_1HhtPT8CkxLDwGN,AM,35 a 44 anos,Homem,Parda,Médio,1,0
R_3oKQCr1aPmioH0e,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_2SodMemRVdcVvm9,RJ,45 a 59 anos,Mulher,Branca,Superior,0,0
R_2CKaMPQDdpS3STN,PR,45 a 59 anos,Homem,Branca,Fundamental,1,0
R_3nirkwhaCpIoep8,RJ,45 a 59 anos,Mulher,Branca,Superior,0,1
R_a9rWwovHqAboMWB,RJ,25 a 34 anos,Mulher,Branca,Superior,1,1
R_2Xb0fVsBHEIlgkS,DF,45 a 59 anos,Homem,Branca,Superior,0,0
R_1hR7JzotDVYdclX,MT,45 a 59 anos,Mulher,Branca,Médio,0,0
R_3MKVtfQcN4s8EVW,SC,45 a 59 anos,Mulher,Branca,Superior,0,1
R_1CpgEINGsouduQu,RS,60 anos ou mais,Mulher,Branca,Médio,0,0
R_1o69RHmT01DXcs1,SP,45 a 59 anos,Mulher,Preta,Superior,0,0
R_Uy8NsWMcFDWcMcp,AM,25 a 34 anos,Homem,Outras,Médio,1,1
R_tMbMhXIBOGLlhJL,CE,45 a 59 anos,Homem,Outras,Superior,0,1
R_2qt3dnAIBUL8J0I,CE,25 a 34 anos,Homem,Parda,Superior,0,1
R_0JqfOwbMwvIIYRr,SC,45 a 59 anos,Homem,Branca,Fundamental,0,0
R_296XamYQYqZGJV5,MG,60 anos ou mais,Homem,Branca,Médio,0,0
R_3iD0a6eeJjpbFz5,RJ,45 a 59 anos,Homem,Branca,Superior,0,1
R_1K2RaX67HgQHeJe,SP,45 a 59 anos,Mulher,Branca,Superior,1,1
R_OO0v3QTJwM9rL5T,BA,35 a 44 anos,Homem,Parda,Superior,1,1
R_3rSRtNljqjsVm2p,SP,45 a 59 anos,Homem,Branca,Superior,1,1
R_Z1peeXeywgJWcG5,MG,60 anos ou mais,Mulher,Branca,Superior,0,0
R_3CI4s8Ehk6E40mO,GO,60 anos ou mais,Mulher,Branca,Superior,0,1
R_1ND4j7hb0Llkfzk,GO,45 a 59 anos,Mulher,Preta,Superior,1,0
R_3oZRgtGYvPRrXdv,SP,45 a 59 anos,Mulher,Parda,Superior,0,0
R_21pSBglq9utiVHZ,SP,35 a 44 anos,Homem,Branca,Superior,0,1
R_UungvfRZMSWGnZL,RJ,60 anos ou mais,Mulher,Branca,Fundamental,0,1
R_2fdqMLiNXeUJwBR,SP,45 a 59 anos,Mulher,Branca,Médio,0,1
R_CmEj9q6nQpXXi3D,RS,45 a 59 anos,Mulher,Parda,Superior,0,0
R_1eLQIy1wrEg3wFJ,RS,45 a 59 anos,Homem,Branca,Superior,0,0
R_8e8sqkAEGBibXAl,RJ,35 a 44 anos,Homem,Preta,Superior,0,0
R_1OZcnfhTpTlDaLk,SP,45 a 59 anos,Homem,Branca,Superior,0,0
R_3CUffVJl95DOEnO,SP,18 a 24 anos,Mulher,Parda,Médio,0,0
R_1BPgGgE1wAJKRZV,SC,35 a 44 anos,Homem,Branca,Fundamental,0,1
R_WxjHkfZUzD0Nk77,MG,45 a 59 anos,Mulher,Branca,Superior,0,0
R_5pQgH0sETZgAsNj,RJ,45 a 59 anos,Homem,Parda,Superior,0,0
R_2eWj5QKw3dr0CAr,SC,35 a 44 anos,Homem,Branca,Médio,0,0
R_2UftLLp2pL2Aujr,SP,35 a 44 anos,Homem,Parda,Superior,0,0
R_3dQ6u8rPPVRbPLC,SP,45 a 59 anos,Mulher,Branca,Superior,0,1
R_3Rec53zCDrMJ8q0,AP,25 a 34 anos,Homem,Branca,Superior,0,1
R_2zBe9jlL7U3ojBn,SP,45 a 59 anos,Mulher,Branca,Médio,1,0
R_2UVZbmUR4GABc8K,RJ,35 a 44 anos,Homem,Branca,Médio,0,0
R_7QA2jVEoIaCBHQB,RJ,60 anos ou mais,Homem,Branca,Superior,1,0
R_3gNTDeTVRk6kmiQ,SP,25 a 34 anos,Homem,Parda,Superior,0,0
R_3kMP7xxoyH9TIUj,AM,35 a 44 anos,Homem,Parda,Médio,1,1
R_3s1er9hdhHhZetq,RJ,45 a 59 anos,Mulher,Branca,Superior,1,1
R_BJUrA4M2BO23xwl,PE,35 a 44 anos,Homem,Parda,Superior,0,0
R_2YVQVK8xtwoSkxj,PB,35 a 44 anos,Homem,Branca,Superior,0,0
R_1dgJqVnaAcjOKd3,BA,35 a 44 anos,Homem,Preta,Superior,0,0
R_2RaJL4iAo2Nt04F,RJ,45 a 59 anos,Mulher,Branca,Médio,1,0
R_3NEguDX1fnTLaPD,RS,60 anos ou mais,Homem,Branca,Médio,0,1
R_1LGY40j2M8qMPyr,RJ,60 anos ou mais,Mulher,Branca,Superior,0,0
R_8C9hDjAhQS3PTBT,SP,45 a 59 anos,Mulher,Branca,Superior,0,1
R_3qvvVsN8ByemQLa,SP,35 a 44 anos,Homem,Parda,Médio,0,0
R_DnIAY7sgfbjDsiZ,CE,45 a 59 anos,Homem,Branca,Superior,1,0
R_xctM6XEwy4nN31L,SE,18 a 24 anos,Mulher,Branca,Médio,0,0
R_2YXIIIL1ybBkoDh,SC,18 a 24 anos,Homem,Branca,Superior,0,1
R_1BVnSrkIx7dDWqE,PE,45 a 59 anos,Homem,Branca,Superior,0,0
R_W3wztsi18EqtZOp,SP,45 a 59 anos,Mulher,Parda,Médio,1,1
R_3hasU2Za6C4KJ4w,RO,45 a 59 anos,Homem,Parda,Médio,1,0
R_0ApCSNeNUXyIIbD,RJ,18 a 24 anos,Homem,Branca,Médio,1,0
R_24MLBrRKroCj1bl,SP,45 a 59 anos,Mulher,Branca,Superior,0,0
R_3lPpN1o2GY1m61O,SP,45 a 59 anos,Mulher,Branca,Superior,1,1
R_1E6tFeopz1u6p2n,PR,60 anos ou mais,Mulher,Branca,Superior,1,0
R_23dzQjBrRRl0rIi,SP,45 a 59 anos,Mulher,Parda,Médio,0,0
R_1JQTGTCUNxfL3t4,SC,35 a 44 anos,Homem,Branca,Médio,0,0
R_7U6jvC3ZNfeBciZ,SP,60 anos ou mais,Homem,Branca,Superior,0,0
R_DFUQPGOdCZk6pr3,SC,45 a 59 anos,Homem,Branca,Superior,0,0
R_2czHe0CqG5RWE5S,RS,35 a 44 anos,Homem,Branca,Superior,0,1
R_bCV9pNSOYNvHarT,SP,45 a 59 anos,Mulher,Parda,Médio,0,0
R_3lX4VX6otDNcgVB,RS,45 a 59 anos,Mulher,Preta,Médio,0,0
R_24iVrYvDvYeKFH5,MG,60 anos ou mais,Mulher,Branca,Superior,0,0
R_3GCF876yjlR7SlK,DF,45 a 59 anos,Mulher,Parda,Superior,0,0
